Date,Open,2. high,3. low,Close,Adj_Close,6. volume,7. dividend amount,8. split coefficient,Adj_Open
2020-01-31,145.17,145.99,145.09,145.9,143.231545605,14538096.0,0.0,1.0,142.514897021781
2020-02-03,144.95,145.76,144.12,145.54,143.115670401,15310744.0,0.242,1.0,142.53549831403703
2020-02-04,143.99,144.14,143.06,143.58,141.188319061,11388275.0,0.0,1.0,141.5914894943125
2020-02-05,142.3,142.7,141.9,142.01,139.644471305,10782161.0,0.0,1.0,139.9296406358813
2020-02-06,142.18,142.88,142.0,142.65,140.273810518,6683128.0,0.0,1.0,139.81163953346822
2020-02-07,144.22,144.74,143.87,144.43,142.024160204,11374834.0,0.0,1.0,141.81765827474126
2020-02-10,145.1,145.25,144.68,144.83,142.417497212,6699265.0,0.0,1.0,142.6829996924753
2020-02-11,144.59,144.72,143.94,144.1,141.699657172,7784102.0,0.0,1.0,142.18149500693602
2020-02-12,143.37,143.55,142.99,143.37,140.981817132,5595525.0,0.0,1.0,140.981817132
2020-02-13,143.44,144.2,143.27,143.92,141.522655518,7883440.0,0.0,1.0,141.05065110826794
2020-02-14,144.76,145.08,144.45,144.55,142.142161306,7137363.0,0.0,1.0,142.3486632352581
2020-02-18,145.34,146.05,144.92,145.54,143.115670401,6912053.0,0.0,1.0,142.91900189694476
2020-02-19,145.12,145.62,144.98,145.53,143.105836976,5707712.0,0.0,1.0,142.7026665426862
2020-02-20,146.08,146.94,146.0,146.67,144.226847449,9332916.0,0.0,1.0,143.6466753620367
2020-02-21,147.8,148.88,147.65,148.04,145.574026702,13861573.0,0.0,1.0,145.3380244971332
2020-02-24,150.83,150.96,150.0,150.25,147.747213672,15929281.0,0.0,1.0,148.31755233376214
2020-02-25,150.21,151.76,150.14,151.05,148.533887688,20802922.0,0.0,1.0,147.70787997096642
2020-02-26,149.95,151.72,149.58,150.25,147.747213672,22599515.0,0.0,1.0,147.4522109159161
2020-02-27,152.7,153.08,150.83,151.88,149.35006198,30687929.0,0.0,1.0,150.1564028466289
2020-02-28,154.45,155.98,154.16,155.31,152.722926824,45010774.0,0.0,1.0,151.877252256563
2020-03-02,155.3,156.5,153.76,153.94,151.601170978,28152383.0,0.2292,1.0,152.94050833365858
2020-03-03,153.81,159.7,152.36,156.33,153.954859419,38608024.0,0.0,1.0,151.47314608351812
2020-03-04,156.41,157.35,154.19,154.67,152.320079999,23463690.0,0.0,1.0,154.0336439687308
2020-03-05,157.13,158.82,156.81,158.52,156.111586484,17786220.0,0.0,1.0,154.74270492197147
2020-03-06,167.3,169.33,164.11,166.77,164.236243237,76288337.0,0.0,1.0,164.7581908829532
